"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.725430784E0,9.487500191E0,-5.874750366E2,2.775000095E0,5.875581945E2
6.735430784E0,9.356250763E0,-5.873625488E2,2.643750191E0,5.874430122E2
6.745430784E0,9.487500191E0,-5.870625000E2,2.775000095E0,5.871457163E2
6.755430784E0,9.468750000E0,-5.869312744E2,2.737500191E0,5.870140305E2
6.765430784E0,9.506250381E0,-5.871375122E2,2.756250143E0,5.872209328E2
6.775430784E0,9.506250381E0,-5.871375122E2,2.793750048E0,5.872211100E2
6.785430784E0,9.543750763E0,-5.872500000E2,2.831250191E0,5.873343696E2
6.795430784E0,9.468750000E0,-5.873812866E2,2.512500048E0,5.874629739E2
6.805430784E0,9.618750572E0,-5.870437622E2,2.587500095E0,5.871282605E2
6.815430784E0,9.731250763E0,-5.870062866E2,2.343750000E0,5.870916206E2
6.825430784E0,9.543750763E0,-5.871375122E2,2.212500095E0,5.872192406E2
6.835430784E0,9.506250381E0,-5.872875366E2,2.006250143E0,5.873678954E2
6.845430784E0,9.412500381E0,-5.874000244E2,2.137500048E0,5.874793211E2
6.855430784E0,9.450000763E0,-5.872500000E2,2.418750048E0,5.873310100E2
6.865430784E0,9.168750763E0,-5.872500000E2,2.475000143E0,5.873267865E2
6.875430784E0,9.037500381E0,-5.874375000E2,2.737500191E0,5.875133928E2
6.885430784E0,9.000000000E0,-5.874562988E2,2.775000095E0,5.875317895E2
6.895430784E0,8.925000191E0,-5.876062622E2,2.887500048E0,5.876811318E2
6.905430784E0,9.037500381E0,-5.874937744E2,2.831250191E0,5.875701042E2
6.915430784E0,9.206250191E0,-5.871750488E2,2.981250048E0,5.872547836E2
6.925430784E0,9.225000381E0,-5.872500000E2,3.056250095E0,5.873304043E2
6.935430784E0,8.943750381E0,-5.872312622E2,2.793750048E0,5.873060114E2
6.945430784E0,9.093750000E0,-5.870062866E2,2.568750143E0,5.870823412E2
6.955430784E0,9.318750381E0,-5.869500122E2,2.512500048E0,5.870293592E2
6.965430784E0,9.487500191E0,-5.869500122E2,2.700000048E0,5.870328947E2
6.975430784E0,9.337500572E0,-5.869875488E2,2.737500191E0,5.870681948E2
6.985430784E0,9.375000000E0,-5.869875488E2,2.831250191E0,5.870692370E2
6.995430784E0,9.356250763E0,-5.871937866E2,2.981250048E0,5.872758894E2
7.005430784E0,9.600000381E0,-5.870812988E2,2.981250048E0,5.871673520E2
7.015430784E0,9.918750763E0,-5.871000366E2,2.943750143E0,5.871911957E2
7.025430784E0,1.018125057E1,-5.871187744E2,3.093750238E0,5.872151943E2
7.035430784E0,1.014375019E1,-5.867812500E2,3.037500143E0,5.868767821E2
7.045430784E0,1.023750019E1,-5.868562622E2,3.056250095E0,5.869535072E2
7.055430784E0,1.033125019E1,-5.866125488E2,3.187500238E0,5.867121759E2
7.065430784E0,1.036875057E1,-5.866687622E2,3.450000048E0,5.867705259E2
7.075430784E0,1.031250000E1,-5.867625122E2,3.393750191E0,5.868629405E2
7.085430784E0,1.003125000E1,-5.868750000E2,3.262500048E0,5.869697910E2
7.095430784E0,1.003125000E1,-5.868750000E2,3.318750143E0,5.869701063E2
7.105430784E0,9.787500381E0,-5.868750000E2,3.300000191E0,5.869658855E2
7.115430784E0,9.750000000E0,-5.869687500E2,3.281250238E0,5.870588919E2
7.125430784E0,9.375000000E0,-5.869312744E2,3.150000095E0,5.870145944E2
7.135430784E0,9.468750000E0,-5.868937988E2,2.906250000E0,5.869773715E2
7.145430784E0,9.487500191E0,-5.869312744E2,2.737500191E0,5.870143333E2
7.155430784E0,9.731250763E0,-5.867062988E2,2.418750048E0,5.867919808E2
7.165430784E0,1.005000019E1,-5.864812622E2,2.325000048E0,5.865719726E2
7.175430784E0,9.956250191E0,-5.868937988E2,2.306250095E0,5.869827739E2
7.185430784E0,1.006875038E1,-5.869687500E2,2.118750095E0,5.870589258E2
7.195430784E0,1.016250038E1,-5.869687500E2,2.231250048E0,5.870609580E2
7.205430784E0,1.053750038E1,-5.872125244E2,2.212500095E0,5.873112317E2
7.215430784E0,1.076250076E1,-5.873250122E2,2.343750000E0,5.874282889E2
7.225430784E0,1.063125038E1,-5.873062744E2,2.268750191E0,5.874068698E2
7.235430784E0,1.036875057E1,-5.874187622E2,2.306250095E0,5.875147930E2
7.245430784E0,1.023750019E1,-5.875500488E2,2.418750048E0,5.876442092E2
7.255430784E0,1.016250038E1,-5.870250244E2,2.250000000E0,5.871172951E2
7.265430784E0,9.975000381E0,-5.872125244E2,2.475000143E0,5.873024562E2
7.275430784E0,9.768750191E0,-5.874375000E2,2.531250000E0,5.875241715E2
7.285430784E0,9.637500763E0,-5.873437500E2,2.381250143E0,5.874276402E2
7.295430784E0,9.337500572E0,-5.876062622E2,2.625000000E0,5.876863100E2
7.305430784E0,9.281250000E0,-5.875312500E2,2.587500095E0,5.876102505E2
7.315430784E0,9.431250572E0,-5.873437500E2,2.737500191E0,5.874258447E2
7.325430784E0,9.450000763E0,-5.871750488E2,2.775000095E0,5.872576446E2
7.335430784E0,9.468750000E0,-5.872875366E2,2.981250048E0,5.873714291E2
7.345430784E0,9.562500000E0,-5.869875488E2,2.906250000E0,5.870726277E2
7.355430784E0,9.562500000E0,-5.868000488E2,2.681250095E0,5.868840838E2
7.365430784E0,9.487500191E0,-5.867250366E2,2.793750048E0,5.868083898E2
7.375430784E0,9.600000381E0,-5.865000000E2,2.737500191E0,5.865849503E2
7.385430784E0,9.506250381E0,-5.865375366E2,2.568750143E0,5.866201916E2
7.395430784E0,9.318750381E0,-5.866125488E2,2.606250048E0,5.866923505E2
7.405430784E0,9.300000191E0,-5.867062988E2,2.625000000E0,5.867858738E2
7.415430784E0,9.487500191E0,-5.868375244E2,2.756250143E0,5.869206843E2
7.425430784E0,9.412500381E0,-5.870062866E2,2.887500048E0,5.870888462E2
7.435430784E0,9.337500572E0,-5.870062866E2,2.850000143E0,5.870874653E2
7.445430784E0,9.412500381E0,-5.869687500E2,2.981250048E0,5.870517835E2
7.455430784E0,9.431250572E0,-5.870250244E2,2.793750048E0,5.871074287E2
7.465430784E0,9.712500572E0,-5.871375122E2,3.018750191E0,5.872255987E2
7.475430784E0,9.693750381E0,-5.872500000E2,2.831250191E0,5.873368261E2
7.485430784E0,9.768750191E0,-5.873437500E2,2.887500048E0,5.874320785E2
7.495430784E0,9.431250572E0,-5.873250122E2,2.850000143E0,5.874076446E2
7.505430784E0,9.487500191E0,-5.872875366E2,2.868750095E0,5.873711715E2
7.515430784E0,9.600000381E0,-5.873625488E2,2.906250000E0,5.874481850E2
7.525430784E0,9.562500000E0,-5.871937866E2,2.662500143E0,5.872776799E2
7.535430784E0,9.600000381E0,-5.870062866E2,2.493750095E0,5.870900777E2
7.545430784E0,9.600000381E0,-5.870062866E2,2.587500095E0,5.870904834E2
7.555430784E0,9.825000763E0,-5.867250366E2,2.700000048E0,5.868135046E2
7.565430784E0,9.900000572E0,-5.865000000E2,2.681250095E0,5.865896770E2
7.575430784E0,1.010625076E1,-5.863500366E2,2.512500048E0,5.864425073E2
7.585430784E0,1.023750019E1,-5.864625244E2,2.343750000E0,5.865565549E2
7.595430784E0,1.025625038E1,-5.864062500E2,2.587500095E0,5.865016418E2
7.605430784E0,1.027500057E1,-5.863500366E2,2.606250048E0,5.864458488E2
7.615430784E0,1.031250000E1,-5.865937500E2,2.756250143E0,5.866908659E2
7.625430784E0,1.035000038E1,-5.865750122E2,2.756250143E0,5.866727916E2
7.635430784E0,1.035000038E1,-5.867625122E2,2.718750000E0,5.868600854E2
7.645430784E0,1.021875000E1,-5.868000488E2,2.737500191E0,5.868954030E2
7.655430784E0,1.014375019E1,-5.870062866E2,2.793750048E0,5.871005717E2
7.665430784E0,1.021875000E1,-5.869687500E2,2.831250191E0,5.870645214E2
7.675430784E0,1.018125057E1,-5.870437622E2,2.568750143E0,5.871376628E2
7.685430784E0,1.018125057E1,-5.872687988E2,2.718750000E0,5.873633386E2
7.695430784E0,1.014375019E1,-5.871750488E2,2.737500191E0,5.872690419E2
7.705430784E0,9.975000381E0,-5.873625488E2,2.793750048E0,5.874538871E2
7.715430784E0,9.825000763E0,-5.873062744E2,2.625000000E0,5.873943149E2
7.725430784E0,9.937500000E0,-5.875875244E2,2.550000191E0,5.876770842E2
7.735430784E0,9.975000381E0,-5.873812866E2,2.475000143E0,5.874711926E2
7.745430784E0,9.843750000E0,-5.872875366E2,2.475000143E0,5.873752427E2
7.755430784E0,9.975000381E0,-5.873625488E2,2.737500191E0,5.874536223E2
7.765430784E0,9.843750000E0,-5.870812988E2,2.606250048E0,5.871696036E2
7.775430784E0,9.600000381E0,-5.873062744E2,2.831250191E0,5.873915525E2
7.785430784E0,9.675000191E0,-5.872687988E2,2.925000191E0,5.873557724E2
7.795430784E0,9.675000191E0,-5.872125244E2,3.037500143E0,5.873000774E2
7.805430784E0,9.618750572E0,-5.868937988E2,3.018750191E0,5.869803781E2
7.815430784E0,9.637500763E0,-5.872125244E2,3.225000143E0,5.873004605E2
7.825430784E0,9.675000191E0,-5.871375122E2,3.356250048E0,5.872268116E2
7.835430784E0,9.581250191E0,-5.869125366E2,3.168750048E0,5.869992904E2
7.845430784E0,9.618750572E0,-5.872125244E2,3.206250191E0,5.873000504E2
7.855430784E0,9.768750191E0,-5.869500122E2,3.018750191E0,5.870390602E2
7.865430784E0,9.787500381E0,-5.867437744E2,2.868750095E0,5.868324136E2
7.875430784E0,9.712500572E0,-5.869875488E2,2.850000143E0,5.870748144E2
7.885430784E0,9.731250763E0,-5.871000366E2,2.868750095E0,5.871876872E2
7.895430784E0,9.675000191E0,-5.867437744E2,2.868750095E0,5.868305481E2
7.905430784E0,9.525000572E0,-5.869312744E2,2.718750000E0,5.870148534E2
7.915430784E0,9.693750381E0,-5.868750000E2,2.718750000E0,5.869613497E2
7.925430784E0,9.618750572E0,-5.868750000E2,2.625000000E0,5.869596891E2
7.935430784E0,9.637500763E0,-5.869500122E2,2.625000000E0,5.870349980E2
7.945430784E0,9.600000381E0,-5.870250244E2,2.456250191E0,5.871086547E2
7.955430784E0,9.750000000E0,-5.869687500E2,2.775000095E0,5.870562806E2
7.965430784E0,9.750000000E0,-5.868187866E2,2.681250095E0,5.869059038E2
7.975430784E0,9.525000572E0,-5.867812500E2,2.437500000E0,5.868636148E2
7.985430784E0,9.600000381E0,-5.866125488E2,2.418750048E0,5.866960821E2
7.995430784E0,9.356250763E0,-5.868375244E2,2.437500000E0,5.869171670E2
8.005430784E0,9.487500191E0,-5.867625122E2,2.418750048E0,5.868441946E2
8.015430784E0,9.262500763E0,-5.868000488E2,2.118750095E0,5.868769721E2
8.025430784E0,9.525000572E0,-5.867812500E2,2.325000048E0,5.868631583E2
8.035430784E0,9.450000763E0,-5.867250366E2,2.043750048E0,5.868046933E2
8.045430784E0,9.225000381E0,-5.869312744E2,1.950000048E0,5.870070051E2
8.055430784E0,9.337500572E0,-5.871562500E2,1.743750095E0,5.872330811E2
8.065430784E0,9.393750191E0,-5.871937866E2,1.781250119E0,5.872716224E2
8.075430784E0,9.412500381E0,-5.868187866E2,1.762500048E0,5.868969159E2
8.085430784E0,9.506250381E0,-5.866125488E2,1.950000048E0,5.866928104E2
8.095430784E0,9.825000763E0,-5.865000000E2,2.175000191E0,5.865863204E2
8.105430784E0,9.656250000E0,-5.865562744E2,2.343750000E0,5.866404345E2
8.115430784E0,9.731250763E0,-5.864625244E2,2.531250000E0,5.865487167E2
8.125430784E0,9.731250763E0,-5.865375366E2,2.718750000E0,5.866245569E2
8.135430784E0,9.937500000E0,-5.865937500E2,2.906250000E0,5.866851180E2
8.145430784E0,9.900000572E0,-5.867250366E2,2.868750095E0,5.868155659E2
8.155430784E0,1.014375019E1,-5.869687500E2,2.943750143E0,5.870637741E2
8.165430784E0,1.010625076E1,-5.872500000E2,2.925000191E0,5.873442384E2
8.175430784E0,1.005000019E1,-5.872125244E2,2.906250000E0,5.873057105E2
8.185430784E0,1.025625038E1,-5.871000366E2,2.737500191E0,5.871959959E2
8.195430784E0,1.005000019E1,-5.872125244E2,2.512500048E0,5.873038941E2
8.205430784E0,1.021875000E1,-5.871000366E2,2.662500143E0,5.871949972E2
8.215430784E0,1.010625076E1,-5.870625000E2,2.775000095E0,5.871560404E2
8.225430784E0,1.025625038E1,-5.870250244E2,2.793750048E0,5.871212609E2
8.235430784E0,1.001250076E1,-5.870250244E2,2.625000000E0,5.871162748E2
8.245430784E0,1.012500000E1,-5.868375244E2,2.587500095E0,5.869305673E2
8.255430784E0,9.993750572E0,-5.868750000E2,2.662500143E0,5.869661230E2
8.265430784E0,9.768750191E0,-5.871375122E2,2.568750143E0,5.872243908E2
8.275430784E0,9.843750000E0,-5.869312744E2,2.550000191E0,5.870193547E2
8.285430784E0,9.675000191E0,-5.870062866E2,2.400000095E0,5.870909181E2
8.295430784E0,9.731250763E0,-5.868750000E2,2.325000048E0,5.869602785E2
8.305430784E0,9.506250381E0,-5.866687622E2,2.025000095E0,5.867492701E2
8.315430784E0,9.543750763E0,-5.866687622E2,2.231250048E0,5.867506269E2
8.325430784E0,9.375000000E0,-5.867812500E2,2.287500143E0,5.868605956E2
8.335430784E0,9.281250000E0,-5.872125244E2,2.400000095E0,5.872907716E2
8.345430784E0,9.318750381E0,-5.871000366E2,2.587500095E0,5.871796891E2
8.355430784E0,9.450000763E0,-5.873812866E2,2.775000095E0,5.874638534E2
8.365430784E0,9.525000572E0,-5.873250122E2,2.906250000E0,5.874094329E2
8.375430784E0,9.525000572E0,-5.874000244E2,3.037500143E0,5.874850983E2
8.385430784E0,9.750000000E0,-5.876812744E2,3.337500095E0,5.877716238E2
8.395430784E0,9.825000763E0,-5.877375488E2,3.318750143E0,5.878290322E2
8.405430784E0,1.006875038E1,-5.875125122E2,3.243750095E0,5.876077379E2
8.415430784E0,1.033125019E1,-5.872687988E2,3.150000095E0,5.873681123E2
8.425430784E0,1.023750019E1,-5.872687988E2,3.093750238E0,5.873661718E2
8.435430784E0,1.033125019E1,-5.873250122E2,3.112500191E0,5.874241162E2
8.445430784E0,1.042500019E1,-5.875312500E2,2.962500095E0,5.876311996E2
8.455430784E0,1.055625057E1,-5.875312500E2,2.700000048E0,5.876322780E2
8.465430784E0,1.036875057E1,-5.874750366E2,2.718750000E0,5.875728221E2
8.475430784E0,1.029375076E1,-5.874937744E2,2.306250095E0,5.875884742E2
8.485430784E0,9.956250191E0,-5.877750244E2,2.193750143E0,5.878634355E2
8.495430784E0,9.825000763E0,-5.876062622E2,2.118750095E0,5.876922146E2
8.505430784E0,9.712500572E0,-5.877187500E2,1.931250095E0,5.878021704E2
8.515430784E0,9.600000381E0,-5.876437988E2,1.912500024E0,5.877253202E2
8.525430784E0,9.618750572E0,-5.874375000E2,1.725000024E0,5.875187762E2
8.535430784E0,9.468750000E0,-5.873625488E2,1.987500072E0,5.874422279E2
8.545430784E0,9.637500763E0,-5.873250122E2,2.006250143E0,5.874075046E2
8.555430784E0,9.750000000E0,-5.872312622E2,2.250000000E0,5.873165078E2
8.565430784E0,9.900000572E0,-5.872125244E2,2.437500000E0,5.873010303E2
8.575430784E0,9.900000572E0,-5.875687866E2,2.756250143E0,5.876586475E2
8.585430784E0,1.003125000E1,-5.876062622E2,2.718750000E0,5.876981682E2
8.595430784E0,1.008750057E1,-5.875875244E2,2.718750000E0,5.876803962E2
8.605430784E0,1.008750057E1,-5.876062622E2,2.775000095E0,5.876993940E2
8.615430784E0,1.018125057E1,-5.877937622E2,2.831250191E0,5.878887486E2
8.625430784E0,1.010625076E1,-5.877375488E2,2.643750191E0,5.878303769E2
8.635430784E0,1.008750057E1,-5.877750244E2,2.756250143E0,5.878680412E2
8.645430784E0,1.012500000E1,-5.877750244E2,2.793750048E0,5.878688629E2
8.655430784E0,1.023750019E1,-5.873062744E2,2.550000191E0,5.874010290E2
8.665430784E0,1.029375076E1,-5.870437622E2,2.793750048E0,5.871406519E2
8.675430784E0,1.027500057E1,-5.871375122E2,2.850000143E0,5.872343283E2
8.685430784E0,1.021875000E1,-5.871937866E2,2.962500095E0,5.872901687E2
8.695430784E0,1.023750019E1,-5.869125366E2,2.812500000E0,5.870085538E2
8.705430784E0,1.014375019E1,-5.868000488E2,2.906250000E0,5.868949133E2
8.715430784E0,1.008750057E1,-5.868375244E2,2.831250191E0,5.869310468E2
8.725430784E0,1.016250038E1,-5.867625122E2,2.662500143E0,5.868565507E2
8.735430784E0,1.001250076E1,-5.869312744E2,2.568750143E0,5.870222905E2
8.745430784E0,1.014375019E1,-5.867437744E2,2.400000095E0,5.868363592E2
8.755430784E0,1.046250057E1,-5.865187988E2,2.456250191E0,5.866172504E2
8.765430784E0,1.066875076E1,-5.864437866E2,2.550000191E0,5.865463661E2
8.775430784E0,1.048125076E1,-5.864250488E2,2.400000095E0,5.865236180E2
8.785430784E0,1.076250076E1,-5.866125488E2,2.587500095E0,5.867169752E2
8.795430784E0,1.091250038E1,-5.864250488E2,2.550000191E0,5.865321160E2
8.805430784E0,1.095000076E1,-5.864250488E2,2.606250048E0,5.865330621E2
8.815430784E0,1.106250000E1,-5.863875122E2,2.737500191E0,5.864982415E2
8.825430784E0,1.080000019E1,-5.866312866E2,2.775000095E0,5.867372556E2
8.835430784E0,1.044375038E1,-5.867250366E2,2.400000095E0,5.868228868E2
8.845430784E0,1.027500057E1,-5.868000488E2,2.418750048E0,5.868949849E2
8.855430784E0,1.027500057E1,-5.870250244E2,2.531250000E0,5.871203983E2
8.865430784E0,9.806250572E0,-5.870625000E2,2.306250095E0,5.871489251E2
8.875430784E0,9.618750572E0,-5.870625000E2,2.231250048E0,5.871455337E2
8.885430784E0,9.750000000E0,-5.870250244E2,2.268750191E0,5.871103721E2
8.895430784E0,9.712500572E0,-5.870437622E2,2.212500095E0,5.871282710E2
8.905430784E0,9.637500763E0,-5.870062866E2,2.418750048E0,5.870903783E2
8.915430784E0,9.768750191E0,-5.870437622E2,2.625000000E0,5.871309035E2
8.925430784E0,9.675000191E0,-5.868562622E2,2.381250143E0,5.869408390E2
8.935430784E0,9.881250381E0,-5.867062988E2,2.437500000E0,5.867945651E2
8.945430784E0,1.014375019E1,-5.864437866E2,2.400000095E0,5.865364188E2
8.955430784E0,1.025625038E1,-5.865750122E2,2.362500191E0,5.866694274E2
8.965430784E0,9.956250191E0,-5.867437744E2,2.118750095E0,5.868320653E2
8.975430784E0,9.956250191E0,-5.867812500E2,2.100000143E0,5.868694678E2
8.985430784E0,1.033125019E1,-5.868375244E2,1.893750072E0,5.869315131E2
8.995430784E0,1.035000038E1,-5.865937500E2,1.875000119E0,5.866880480E2
9.005430784E0,1.042500019E1,-5.866875000E2,1.968750119E0,5.867834177E2
9.015430784E0,1.027500057E1,-5.869125366E2,2.062500000E0,5.870060947E2
9.025430784E0,1.042500019E1,-5.870062866E2,2.287500143E0,5.871033076E2
9.035430784E0,1.042500019E1,-5.870062866E2,2.418750048E0,5.871038337E2
9.045430784E0,1.038750076E1,-5.869687500E2,2.793750048E0,5.870673034E2
9.055430784E0,1.046250057E1,-5.866500244E2,2.775000095E0,5.867498749E2
9.065430784E0,1.033125019E1,-5.866125488E2,2.606250048E0,5.867093060E2
9.075430784E0,1.033125019E1,-5.865375366E2,2.568750143E0,5.866341407E2
9.085430784E0,1.031250000E1,-5.863500366E2,2.568750143E0,5.864463416E2
9.095430784E0,1.014375019E1,-5.862000122E2,2.400000095E0,5.862926829E2
9.105430784E0,9.881250381E0,-5.859750366E2,2.231250048E0,5.860625915E2
9.115430784E0,9.918750763E0,-5.858437500E2,2.400000095E0,5.859326250E2
9.125430784E0,9.975000381E0,-5.857312622E2,2.118750095E0,5.858200246E2
9.135430784E0,9.918750763E0,-5.860875244E2,2.006250143E0,5.861748825E2
9.145430784E0,1.006875038E1,-5.860312500E2,2.137500048E0,5.861216381E2
9.155430784E0,9.975000381E0,-5.861437988E2,2.062500000E0,5.862322982E2
9.165430784E0,1.008750057E1,-5.864437866E2,2.100000143E0,5.865342978E2
9.175430784E0,1.020000076E1,-5.863687744E2,2.231250048E0,5.864617277E2
9.185430784E0,1.027500057E1,-5.866500244E2,2.175000191E0,5.867440306E2
9.195430784E0,1.029375076E1,-5.868562622E2,2.043750048E0,5.869500922E2
9.205430784E0,1.031250000E1,-5.869500122E2,2.325000048E0,5.870452028E2
9.215430784E0,1.025625038E1,-5.868562622E2,2.493750095E0,5.869511751E2
9.225430784E0,9.918750763E0,-5.867812500E2,2.550000191E0,5.868706156E2
9.235430784E0,9.900000572E0,-5.868750000E2,2.662500143E0,5.869645343E2
9.245430784E0,9.562500000E0,-5.868750000E2,2.662500143E0,5.869589389E2
9.255430784E0,9.712500572E0,-5.870625000E2,2.681250095E0,5.871489595E2
9.265430784E0,9.825000763E0,-5.869875488E2,2.700000048E0,5.870759773E2
9.275430784E0,9.693750381E0,-5.868750000E2,2.831250191E0,5.869618816E2
9.285430784E0,9.431250572E0,-5.869125366E2,2.775000095E0,5.869948677E2
9.295430784E0,9.543750763E0,-5.870062866E2,2.850000143E0,5.870907819E2
9.305430784E0,9.562500000E0,-5.871375122E2,2.943750143E0,5.872227561E2
9.315430784E0,9.412500381E0,-5.870812988E2,3.018750191E0,5.871645080E2
9.325430784E0,9.731250763E0,-5.869125366E2,3.075000048E0,5.870012594E2
9.335430784E0,9.562500000E0,-5.868937988E2,2.943750143E0,5.869790781E2
9.345430784E0,9.450000763E0,-5.869125366E2,3.112500191E0,5.869968618E2
9.355430784E0,9.393750191E0,-5.870250244E2,3.018750191E0,5.871079413E2
9.365430784E0,9.693750381E0,-5.869875488E2,2.925000191E0,5.870748733E2
9.375430784E0,9.637500763E0,-5.866875000E2,3.018750191E0,5.867744174E2
9.385430784E0,9.618750572E0,-5.865937500E2,2.850000143E0,5.866795296E2
9.395430784E0,9.656250000E0,-5.865750122E2,2.868750095E0,5.866615019E2
9.405430784E0,9.318750381E0,-5.865750122E2,2.775000095E0,5.866555929E2
9.415430784E0,9.393750191E0,-5.865000000E2,2.737500191E0,5.865816111E2
9.425430784E0,9.281250000E0,-5.865937500E2,2.568750143E0,5.866727943E2
9.435430784E0,9.337500572E0,-5.866500244E2,2.568750143E0,5.867299537E2
9.445430784E0,9.356250763E0,-5.866875000E2,2.681250095E0,5.867682261E2
9.455430784E0,9.318750381E0,-5.870437622E2,2.550000191E0,5.871232582E2
9.465430784E0,9.300000191E0,-5.870812988E2,2.568750143E0,5.871605742E2
9.475430784E0,9.412500381E0,-5.871375122E2,2.493750095E0,5.872182492E2
9.485430784E0,9.656250000E0,-5.873250122E2,2.662500143E0,5.874104204E2
9.495430784E0,9.618750572E0,-5.875687866E2,3.037500143E0,5.876553631E2
9.505430784E0,9.618750572E0,-5.877562866E2,3.131250143E0,5.878433274E2
9.515430784E0,9.825000763E0,-5.876062622E2,3.337500095E0,5.876978722E2
9.525430784E0,9.618750572E0,-5.875875244E2,3.300000191E0,5.876755135E2
9.535430784E0,9.581250191E0,-5.874750366E2,3.300000191E0,5.875624299E2
9.545430784E0,9.787500381E0,-5.875875244E2,3.543750048E0,5.876797190E2
9.555430784E0,9.768750191E0,-5.879250488E2,3.412500143E0,5.880161024E2
9.565430784E0,9.787500381E0,-5.877750244E2,3.300000191E0,5.878657708E2
9.575430784E0,9.600000381E0,-5.875875244E2,2.812500000E0,5.876726717E2
9.585430784E0,9.675000191E0,-5.874375000E2,2.850000143E0,5.875240800E2
9.595430784E0,9.525000572E0,-5.875875244E2,2.887500048E0,5.876718150E2
9.605430784E0,9.731250763E0,-5.874187622E2,2.812500000E0,5.875060932E2
9.615430784E0,9.900000572E0,-5.875312500E2,3.075000048E0,5.876226981E2
9.625430784E0,9.750000000E0,-5.874000244E2,2.831250191E0,5.874877592E2
9.635430784E0,9.787500381E0,-5.872125244E2,3.056250095E0,5.873020387E2
9.645430784E0,9.675000191E0,-5.872875366E2,3.018750191E0,5.873749817E2
9.655430784E0,9.843750000E0,-5.872500000E2,3.206250191E0,5.873412483E2
9.665430784E0,9.956250191E0,-5.871187744E2,3.075000048E0,5.872112378E2
9.675430784E0,9.956250191E0,-5.870062866E2,2.925000191E0,5.870980013E2
9.685430784E0,9.993750572E0,-5.870812988E2,3.131250143E0,5.871747025E2
9.695430784E0,9.937500000E0,-5.868750000E2,2.868750095E0,5.869661398E2
9.705430784E0,1.008750057E1,-5.868000488E2,3.131250143E0,5.868951011E2
9.715430784E0,1.023750019E1,-5.866125488E2,2.943750143E0,5.867092589E2
9.725430784E0,1.018125057E1,-5.864625244E2,3.300000191E0,5.865601763E2
9.735430784E0,1.025625038E1,-5.866312866E2,3.431250095E0,5.867309695E2
9.745430784E0,1.018125057E1,-5.867437744E2,3.431250095E0,5.868421322E2
9.755430784E0,1.018125057E1,-5.868187866E2,3.168750048E0,5.869156559E2
9.765430784E0,9.918750763E0,-5.869125366E2,2.831250191E0,5.870031714E2
9.775430784E0,1.008750057E1,-5.869312744E2,2.812500000E0,5.870246917E2
9.785430784E0,1.018125057E1,-5.873062744E2,2.512500048E0,5.873998898E2
9.795430784E0,9.900000572E0,-5.874375000E2,2.568750143E0,5.875265312E2
9.805430784E0,9.993750572E0,-5.875687866E2,2.137500048E0,5.876576580E2
9.815430784E0,1.006875038E1,-5.874000244E2,2.137500048E0,5.874902019E2
9.825430784E0,1.012500000E1,-5.871750488E2,2.193750143E0,5.872664354E2
9.835430784E0,9.881250381E0,-5.874375000E2,2.362500191E0,5.875253500E2
9.845430784E0,9.993750572E0,-5.874937744E2,2.493750095E0,5.875840611E2
9.855430784E0,9.750000000E0,-5.874937744E2,2.531250000E0,5.875801262E2
9.865430784E0,9.768750191E0,-5.870625000E2,2.550000191E0,5.871493080E2
9.875430784E0,9.843750000E0,-5.869687500E2,2.643750191E0,5.870572394E2
9.885430784E0,9.956250191E0,-5.870062866E2,2.775000095E0,5.870972731E2
9.895430784E0,9.881250381E0,-5.871000366E2,2.737500191E0,5.871895657E2
9.905430784E0,9.843750000E0,-5.874187622E2,2.962500095E0,5.875087046E2
9.915430784E0,1.016250038E1,-5.869875488E2,3.056250095E0,5.870834690E2
9.925430784E0,1.021875000E1,-5.869875488E2,3.018750191E0,5.870842514E2
9.935430784E0,1.040625000E1,-5.868000488E2,2.943750143E0,5.868996959E2
9.945430784E0,1.035000038E1,-5.870812988E2,2.981250048E0,5.871800932E2
9.955430784E0,1.031250000E1,-5.872125244E2,2.775000095E0,5.873096263E2
9.965430784E0,1.020000076E1,-5.871187744E2,2.775000095E0,5.872139269E2
9.975430784E0,1.021875000E1,-5.869500122E2,2.868750095E0,5.870459687E2
9.985430784E0,1.018125057E1,-5.868375244E2,2.812500000E0,5.869325754E2
9.995430784E0,1.029375076E1,-5.871000366E2,2.756250143E0,5.871967398E2
1.000543078E1,9.993750572E0,-5.871000366E2,3.037500143E0,5.871929448E2
1.001543078E1,9.900000572E0,-5.872125244E2,3.075000048E0,5.873040222E2
1.002543078E1,9.918750763E0,-5.869500122E2,3.131250143E0,5.870421647E2
1.003543078E1,9.825000763E0,-5.869500122E2,3.206250191E0,5.870409930E2
1.004543078E1,9.900000572E0,-5.870437622E2,3.393750191E0,5.871370422E2
1.005543078E1,9.956250191E0,-5.871750488E2,3.300000191E0,5.872687246E2
1.006543078E1,9.881250381E0,-5.872500000E2,3.018750191E0,5.873408844E2
1.007543078E1,9.768750191E0,-5.872875366E2,3.075000048E0,5.873768252E2
1.008543078E1,1.001250076E1,-5.872875366E2,3.056250095E0,5.873808317E2
1.009543078E1,9.750000000E0,-5.873437500E2,3.075000048E0,5.874327185E2
1.010543078E1,9.731250763E0,-5.876812744E2,3.150000095E0,5.877702783E2
1.011543078E1,9.956250191E0,-5.877937622E2,3.187500238E0,5.878867187E2
