"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
9.933627723E0,-2.945625114E1,1.318125057E1,-4.657500076E1,5.666256960E1
9.943627723E0,-2.947500038E1,1.316250038E1,-4.631250000E1,5.645241111E1
9.953627723E0,-2.936250114E1,1.301250076E1,-4.590000153E1,5.602045867E1
9.963627723E0,-2.943750191E1,1.288125038E1,-4.599375153E1,5.610631256E1
9.973627723E0,-2.930625153E1,1.288125038E1,-4.576875305E1,5.585303703E1
9.983627723E0,-2.921250153E1,1.280625057E1,-4.576875305E1,5.578663868E1
9.993627723E0,-2.923125076E1,1.271250057E1,-4.575000000E1,5.575962869E1
1.000362772E1,-2.949375153E1,1.243125057E1,-4.576875305E1,5.584976388E1
1.001362772E1,-2.956875038E1,1.252500057E1,-4.578750229E1,5.592568287E1
1.002362772E1,-2.956875038E1,1.252500057E1,-4.599375153E1,5.609466836E1
1.003362772E1,-2.956875038E1,1.267500019E1,-4.638750076E1,5.645145575E1
1.004362772E1,-2.958750153E1,1.265625095E1,-4.650000000E1,5.654954407E1
1.005362772E1,-2.958750153E1,1.284375095E1,-4.668750000E1,5.674596762E1
1.006362772E1,-2.977500153E1,1.288125038E1,-4.670625305E1,5.686784154E1
1.007362772E1,-2.962500191E1,1.286250019E1,-4.665000153E1,5.673893982E1
1.008362772E1,-2.970000076E1,1.291875076E1,-4.698750305E1,5.706846423E1
1.009362772E1,-2.955000114E1,1.290000057E1,-4.700625229E1,5.700175731E1
1.010362772E1,-2.970000076E1,1.291875076E1,-4.695000076E1,5.703759057E1
1.011362772E1,-2.975625038E1,1.318125057E1,-4.704375076E1,5.720397092E1
1.012362772E1,-2.994375038E1,1.318125057E1,-4.723125076E1,5.745576213E1
1.013362772E1,-3.024375153E1,1.288125038E1,-4.726875305E1,5.757556889E1
1.014362772E1,-3.005625153E1,1.290000057E1,-4.708125305E1,5.732741630E1
1.015362772E1,-3.035625076E1,1.301250076E1,-4.725000000E1,5.764884766E1
1.016362772E1,-3.022500038E1,1.312500095E1,-4.704375076E1,5.743631938E1
1.017362772E1,-3.028125191E1,1.335000038E1,-4.704375076E1,5.751774694E1
1.018362772E1,-3.018750191E1,1.359375095E1,-4.708125305E1,5.755623099E1
